availability_id,doctor_id
1010,11101250
1021,11101699
1003,11101865
1010,11100164
1021,11101560
1009,11100803
1017,11100230
1005,11100880
1007,11101374
1016,11100266
1008,11101888
1017,11101138
1016,11101366
1006,11100939
1007,11101367
1001,11100381
1018,11101572
1020,11100759
1011,11100827
1003,11101523
1008,11101813
1020,11100800
1002,11100046
1011,11101161
1020,11101147
1005,11101195
1001,11101628
1006,11101803
1010,11101808
1012,11101050
1006,11100629
1021,11101336
1014,11101834
1008,11100471
1009,11101484
1019,11101901
1011,11101744
1012,11100284
1002,11100952
1001,11101621
1001,11101852
1014,11101057
1020,11101156
1021,11100184
1016,11100397
1015,11101132
1020,11100094
1015,11101361
1006,11100573
1020,11100990
1003,11101391
1006,11101422
1012,11100068
1002,11101851
1012,11101830
1020,11100831
1020,11100362
1010,11101206
1020,11100965
1002,11101738
1020,11100968
1009,11100945
1019,11101556
1016,11101134
1008,11101023
1019,11101085
1010,11100780
1017,11101754
1017,11100763
1011,11100104
1021,11100548
1016,11101405
1020,11101776
1020,11101746
1004,11100218
1015,11100706
1010,11101502
1016,11100986
1017,11100327
1003,11100504
1009,11101546
1007,11101106
1018,11100684
1021,11100211
1021,11100117
1005,11101810
1016,11100274
1002,11101391
1014,11100757
1016,11101478
1010,11100263
1009,11101758
1014,11101647
1015,11101028
1005,11100360
1001,11100512
1010,11100451
1020,11100505
1005,11100424
1001,11100952
1011,11101402
1013,11101548
1005,11100375
1012,11101919
1011,11101431
1007,11100118
1012,11101026
1018,11101339
1008,11100706
1003,11101841
1006,11101054
1012,11100022
1016,11101347
1011,11101072
1021,11101955
1002,11101518
1010,11101253
1020,11101023
1006,11101953
1018,11100275
1011,11101298
1006,11101228
1019,11100008
1005,11101301
1008,11100970
1009,11100142
1002,11100082
1018,11101922
1005,11100421
1018,11100471
1003,11100436
1011,11100278
1009,11100618
1018,11100970
1020,11101198
1007,11100959
1006,11100812
1001,11100988
1006,11100045
1002,11101837
1013,11101614
1006,11101671
1021,11100398
1002,11100898
1004,11101584
1012,11101410
1008,11100199
1007,11101230
1018,11101550
1016,11100997
1009,11100902
1006,11101437
1002,11100632
1008,11100599
1005,11100558
1006,11100110
1017,11101645
1011,11100201
1010,11101056
1002,11100548
1010,11100010
1019,11101428
